UserID,field,pred_tokens,gold_tokens,intersection,precision,recall,f1,system,type,JobID
,requirements,47,51,5,0.10638297872340426,0.09803921568627451,0.1020408163265306,QA,JD,0
,required_education_level,6,4,4,0.6666666666666666,1.0,0.8,QA,JD,0
,required_major,6,5,0,0.0,0.0,0.0,QA,JD,0
,required_skills,16,40,8,0.5,0.2,0.28571428571428575,QA,JD,0
,salary_offer,3,3,3,1.0,1.0,1.0,QA,JD,0
,job_location,2,2,2,1.0,1.0,1.0,QA,JD,0
,job_description,0,9,0,0.0,0.0,0.0,QA,JD,1
,responsibilities,0,59,0,0.0,0.0,0.0,QA,JD,1
,requirements,0,50,0,0.0,0.0,0.0,QA,JD,1
,required_education_level,16,13,11,0.6875,0.8461538461538461,0.7586206896551724,QA,JD,1
,required_major,4,4,4,1.0,1.0,1.0,QA,JD,1
,required_skills,84,30,23,0.27380952380952384,0.7666666666666667,0.4035087719298246,QA,JD,1
,salary_offer,3,3,3,1.0,1.0,1.0,QA,JD,1
,job_location,3,3,3,1.0,1.0,1.0,QA,JD,1
,job_description,14,3,0,0.0,0.0,0.0,QA,JD,2
,responsibilities,37,88,31,0.8378378378378378,0.3522727272727273,0.496,QA,JD,2
,requirements,0,68,0,0.0,0.0,0.0,QA,JD,2
,required_education_level,4,2,2,0.5,1.0,0.6666666666666666,QA,JD,2
,required_major,17,7,7,0.4117647058823529,1.0,0.5833333333333334,QA,JD,2
,required_skills,22,44,15,0.6818181818181818,0.3409090909090909,0.45454545454545453,QA,JD,2
,salary_offer,2,2,2,1.0,1.0,1.0,QA,JD,2
,job_location,3,3,3,1.0,1.0,1.0,QA,JD,2
,job_description,63,2,0,0.0,0.0,0.0,QA,JD,3
,responsibilities,40,157,32,0.8,0.20382165605095542,0.32487309644670054,QA,JD,3
,requirements,74,69,17,0.22972972972972974,0.2463768115942029,0.23776223776223776,QA,JD,3
,required_education_level,6,4,4,0.6666666666666666,1.0,0.8,QA,JD,3
,required_major,6,9,6,1.0,0.6666666666666666,0.8,QA,JD,3
,required_skills,34,50,21,0.6176470588235294,0.42,0.5,QA,JD,3
,salary_offer,2,2,2,1.0,1.0,1.0,QA,JD,3
,job_location,2,2,2,1.0,1.0,1.0,QA,JD,3
,job_description,4,5,2,0.5,0.4,0.4444444444444445,QA,JD,4
,responsibilities,4,60,4,1.0,0.06666666666666667,0.125,QA,JD,4
,requirements,9,60,7,0.7777777777777778,0.11666666666666667,0.2028985507246377,QA,JD,4
,required_education_level,6,4,4,0.6666666666666666,1.0,0.8,QA,JD,4
,required_major,10,8,8,0.8,1.0,0.888888888888889,QA,JD,4
,required_skills,14,39,4,0.2857142857142857,0.10256410256410256,0.1509433962264151,QA,JD,4
,salary_offer,3,3,3,1.0,1.0,1.0,QA,JD,4
,job_location,3,3,3,1.0,1.0,1.0,QA,JD,4
,job_description,20,8,0,0.0,0.0,0.0,QA,JD,5
,responsibilities,20,85,17,0.85,0.2,0.3238095238095238,QA,JD,5
,requirements,20,68,3,0.15,0.04411764705882353,0.06818181818181818,QA,JD,5
,required_education_level,0,7,0,0.0,0.0,0.0,QA,JD,5
,required_major,0,4,0,0.0,0.0,0.0,QA,JD,5
,required_skills,32,51,12,0.375,0.23529411764705882,0.28915662650602403,QA,JD,5
,salary_offer,2,2,2,1.0,1.0,1.0,QA,JD,5
,job_location,2,2,2,1.0,1.0,1.0,QA,JD,5
,job_description,12,5,0,0.0,0.0,0.0,QA,JD,6
,responsibilities,73,50,49,0.6712328767123288,0.98,0.7967479674796748,QA,JD,6
,requirements,90,58,29,0.32222222222222224,0.5,0.39189189189189194,QA,JD,6
,required_education_level,13,4,0,0.0,0.0,0.0,QA,JD,6
,required_major,2,5,2,1.0,0.4,0.5714285714285715,QA,JD,6
,required_skills,13,35,6,0.46153846153846156,0.17142857142857143,0.25000000000000006,QA,JD,6
,salary_offer,3,3,3,1.0,1.0,1.0,QA,JD,6
,job_location,3,3,3,1.0,1.0,1.0,QA,JD,6
,job_description,0,8,0,0.0,0.0,0.0,QA,JD,7
,responsibilities,30,51,29,0.9666666666666667,0.5686274509803921,0.7160493827160493,QA,JD,7
,requirements,34,53,8,0.23529411764705882,0.1509433962264151,0.1839080459770115,QA,JD,7
,required_education_level,6,7,0,0.0,0.0,0.0,QA,JD,7
,required_major,4,3,0,0.0,0.0,0.0,QA,JD,7
,required_skills,63,48,28,0.4444444444444444,0.5833333333333334,0.5045045045045046,QA,JD,7
,salary_offer,3,3,3,1.0,1.0,1.0,QA,JD,7
,job_location,2,2,2,1.0,1.0,1.0,QA,JD,7
,job_description,70,18,2,0.02857142857142857,0.1111111111111111,0.04545454545454545,QA,JD,8
,responsibilities,19,66,0,0.0,0.0,0.0,QA,JD,8
,requirements,29,56,10,0.3448275862068966,0.17857142857142858,0.23529411764705882,QA,JD,8
,required_education_level,6,5,0,0.0,0.0,0.0,QA,JD,8
,required_major,6,5,0,0.0,0.0,0.0,QA,JD,8
,required_skills,6,43,1,0.16666666666666666,0.023255813953488372,0.04081632653061224,QA,JD,8
,salary_offer,2,2,2,1.0,1.0,1.0,QA,JD,8
,job_location,3,3,3,1.0,1.0,1.0,QA,JD,8
,job_description,11,10,7,0.6363636363636364,0.7,0.6666666666666666,QA,JD,9
,responsibilities,15,40,15,1.0,0.375,0.5454545454545454,QA,JD,9
,requirements,52,46,26,0.5,0.5652173913043478,0.5306122448979592,QA,JD,9
,required_education_level,8,5,0,0.0,0.0,0.0,QA,JD,9
,required_major,2,3,0,0.0,0.0,0.0,QA,JD,9
,required_skills,21,45,15,0.7142857142857143,0.3333333333333333,0.4545454545454545,QA,JD,9
,salary_offer,3,3,3,1.0,1.0,1.0,QA,JD,9
,job_location,2,2,2,1.0,1.0,1.0,QA,JD,9
964496,summary,90,30,30,0.3333333333333333,1.0,0.5,EMB,CV,
964496,education_level,8,3,3,0.375,1.0,0.5454545454545454,EMB,CV,
964496,institution,8,4,4,0.5,1.0,0.6666666666666666,EMB,CV,
964496,major,8,3,1,0.125,0.3333333333333333,0.18181818181818182,EMB,CV,
964496,skills,37,58,28,0.7567567567567568,0.4827586206896552,0.5894736842105263,EMB,CV,
964496,location,2,2,2,1.0,1.0,1.0,EMB,CV,
964496,salary_expectation,2,2,2,1.0,1.0,1.0,EMB,CV,
964496,desired_job,6,6,6,1.0,1.0,1.0,EMB,CV,
986206,summary,100,57,55,0.55,0.9649122807017544,0.7006369426751593,EMB,CV,
986206,education_level,8,3,3,0.375,1.0,0.5454545454545454,EMB,CV,
986206,institution,8,4,4,0.5,1.0,0.6666666666666666,EMB,CV,
986206,major,8,3,1,0.125,0.3333333333333333,0.18181818181818182,EMB,CV,
986206,skills,45,60,28,0.6222222222222222,0.4666666666666667,0.5333333333333333,EMB,CV,
986206,location,2,2,2,1.0,1.0,1.0,EMB,CV,
986206,salary_expectation,2,2,2,1.0,1.0,1.0,EMB,CV,
986206,desired_job,6,6,6,1.0,1.0,1.0,EMB,CV,
769632,summary,85,50,50,0.5882352941176471,1.0,0.7407407407407407,EMB,CV,
769632,education_level,17,3,0,0.0,0.0,0.0,EMB,CV,
769632,institution,47,3,0,0.0,0.0,0.0,EMB,CV,
769632,major,46,3,0,0.0,0.0,0.0,EMB,CV,
769632,skills,33,45,20,0.6060606060606061,0.4444444444444444,0.5128205128205128,EMB,CV,
769632,location,2,2,2,1.0,1.0,1.0,EMB,CV,
769632,salary_expectation,2,2,2,1.0,1.0,1.0,EMB,CV,
769632,desired_job,11,11,11,1.0,1.0,1.0,EMB,CV,
981314,summary,83,66,61,0.7349397590361446,0.9242424242424242,0.8187919463087249,EMB,CV,
981314,education_level,8,3,2,0.25,0.6666666666666666,0.36363636363636365,EMB,CV,
981314,institution,8,4,4,0.5,1.0,0.6666666666666666,EMB,CV,
981314,major,8,4,0,0.0,0.0,0.0,EMB,CV,
981314,skills,66,62,58,0.8787878787878788,0.9354838709677419,0.90625,EMB,CV,
981314,location,2,2,2,1.0,1.0,1.0,EMB,CV,
981314,salary_expectation,2,2,2,1.0,1.0,1.0,EMB,CV,
981314,desired_job,6,6,6,1.0,1.0,1.0,EMB,CV,
962892,summary,26,28,18,0.6923076923076923,0.6428571428571429,0.6666666666666666,EMB,CV,
962892,education_level,20,2,2,0.1,1.0,0.18181818181818182,EMB,CV,
962892,institution,20,11,11,0.55,1.0,0.7096774193548387,EMB,CV,
962892,major,20,3,3,0.15,1.0,0.2608695652173913,EMB,CV,
962892,skills,31,35,11,0.3548387096774194,0.3142857142857143,0.3333333333333333,EMB,CV,
962892,location,3,3,3,1.0,1.0,1.0,EMB,CV,
962892,salary_expectation,2,2,2,1.0,1.0,1.0,EMB,CV,
962892,desired_job,4,4,4,1.0,1.0,1.0,EMB,CV,
967782,summary,36,37,29,0.8055555555555556,0.7837837837837838,0.7945205479452055,EMB,CV,
967782,education_level,12,2,2,0.16666666666666666,1.0,0.2857142857142857,EMB,CV,
967782,institution,12,4,4,0.3333333333333333,1.0,0.5,EMB,CV,
967782,major,12,2,2,0.16666666666666666,1.0,0.2857142857142857,EMB,CV,
967782,skills,31,36,8,0.25806451612903225,0.2222222222222222,0.2388059701492537,EMB,CV,
967782,location,2,2,2,1.0,1.0,1.0,EMB,CV,
967782,salary_expectation,2,2,2,1.0,1.0,1.0,EMB,CV,
967782,desired_job,5,5,5,1.0,1.0,1.0,EMB,CV,
986307,summary,81,42,36,0.4444444444444444,0.8571428571428571,0.5853658536585367,EMB,CV,
986307,education_level,8,3,3,0.375,1.0,0.5454545454545454,EMB,CV,
986307,institution,8,4,4,0.5,1.0,0.6666666666666666,EMB,CV,
986307,major,8,3,1,0.125,0.3333333333333333,0.18181818181818182,EMB,CV,
986307,skills,6,59,1,0.16666666666666666,0.01694915254237288,0.030769230769230767,EMB,CV,
986307,location,2,2,2,1.0,1.0,1.0,EMB,CV,
986307,salary_expectation,2,2,2,1.0,1.0,1.0,EMB,CV,
986307,desired_job,6,6,6,1.0,1.0,1.0,EMB,CV,
990789,summary,55,48,19,0.34545454545454546,0.3958333333333333,0.3689320388349515,EMB,CV,
990789,education_level,8,3,2,0.25,0.6666666666666666,0.36363636363636365,EMB,CV,
990789,institution,8,4,4,0.5,1.0,0.6666666666666666,EMB,CV,
990789,major,8,3,1,0.125,0.3333333333333333,0.18181818181818182,EMB,CV,
990789,skills,14,49,10,0.7142857142857143,0.20408163265306123,0.31746031746031744,EMB,CV,
990789,location,2,2,2,1.0,1.0,1.0,EMB,CV,
990789,salary_expectation,2,2,2,1.0,1.0,1.0,EMB,CV,
990789,desired_job,6,6,6,1.0,1.0,1.0,EMB,CV,
981988,summary,36,34,29,0.8055555555555556,0.8529411764705882,0.8285714285714286,EMB,CV,
981988,education_level,9,2,2,0.2222222222222222,1.0,0.3636363636363636,EMB,CV,
981988,institution,9,3,3,0.3333333333333333,1.0,0.5,EMB,CV,
981988,major,9,3,0,0.0,0.0,0.0,EMB,CV,
981988,skills,43,40,30,0.6976744186046512,0.75,0.7228915662650603,EMB,CV,
981988,location,5,5,5,1.0,1.0,1.0,EMB,CV,
981988,salary_expectation,3,3,3,1.0,1.0,1.0,EMB,CV,
981988,desired_job,4,4,4,1.0,1.0,1.0,EMB,CV,
966890,summary,39,42,34,0.8717948717948718,0.8095238095238095,0.8395061728395062,EMB,CV,
966890,education_level,76,3,0,0.0,0.0,0.0,EMB,CV,
966890,institution,85,3,0,0.0,0.0,0.0,EMB,CV,
966890,major,63,6,4,0.06349206349206349,0.6666666666666666,0.11594202898550725,EMB,CV,
966890,skills,28,107,13,0.4642857142857143,0.12149532710280374,0.1925925925925926,EMB,CV,
966890,location,3,3,3,1.0,1.0,1.0,EMB,CV,
966890,salary_expectation,2,2,2,1.0,1.0,1.0,EMB,CV,
966890,desired_job,4,4,4,1.0,1.0,1.0,EMB,CV,
,job_description,49,3,0,0.0,0.0,0.0,EMB,JD,0
,responsibilities,109,73,56,0.5137614678899083,0.7671232876712328,0.6153846153846154,EMB,JD,0
,requirements,78,51,46,0.5897435897435898,0.9019607843137255,0.7131782945736433,EMB,JD,0
,required_education_level,32,4,3,0.09375,0.75,0.16666666666666666,EMB,JD,0
,required_major,49,5,2,0.04081632653061224,0.4,0.07407407407407406,EMB,JD,0
,required_skills,61,40,27,0.4426229508196721,0.675,0.5346534653465346,EMB,JD,0
,salary_offer,3,3,3,1.0,1.0,1.0,EMB,JD,0
,job_location,2,2,2,1.0,1.0,1.0,EMB,JD,0
,job_description,69,9,6,0.08695652173913043,0.6666666666666666,0.15384615384615383,EMB,JD,1
,responsibilities,69,59,20,0.2898550724637681,0.3389830508474576,0.31250000000000006,EMB,JD,1
,requirements,69,50,38,0.5507246376811594,0.76,0.638655462184874,EMB,JD,1
,required_education_level,77,13,11,0.14285714285714285,0.8461538461538461,0.2444444444444444,EMB,JD,1
,required_major,77,4,4,0.05194805194805195,1.0,0.09876543209876544,EMB,JD,1
,required_skills,51,30,11,0.21568627450980393,0.36666666666666664,0.271604938271605,EMB,JD,1
,salary_offer,3,3,3,1.0,1.0,1.0,EMB,JD,1
,job_location,3,3,3,1.0,1.0,1.0,EMB,JD,1
,job_description,71,3,0,0.0,0.0,0.0,EMB,JD,2
,responsibilities,97,88,61,0.6288659793814433,0.6931818181818182,0.6594594594594594,EMB,JD,2
,requirements,96,68,61,0.6354166666666666,0.8970588235294118,0.7439024390243901,EMB,JD,2
,required_education_level,78,2,2,0.02564102564102564,1.0,0.05,EMB,JD,2
,required_major,58,7,7,0.1206896551724138,1.0,0.21538461538461542,EMB,JD,2
,required_skills,105,44,41,0.3904761904761905,0.9318181818181818,0.5503355704697986,EMB,JD,2
,salary_offer,2,2,2,1.0,1.0,1.0,EMB,JD,2
,job_location,3,3,3,1.0,1.0,1.0,EMB,JD,2
,job_description,73,2,0,0.0,0.0,0.0,EMB,JD,3
,responsibilities,69,157,55,0.7971014492753623,0.3503184713375796,0.48672566371681414,EMB,JD,3
,requirements,118,69,68,0.576271186440678,0.9855072463768116,0.7272727272727272,EMB,JD,3
,required_education_level,54,4,4,0.07407407407407407,1.0,0.13793103448275862,EMB,JD,3
,required_major,78,9,9,0.11538461538461539,1.0,0.20689655172413793,EMB,JD,3
,required_skills,96,50,46,0.4791666666666667,0.92,0.6301369863013699,EMB,JD,3
,salary_offer,2,2,2,1.0,1.0,1.0,EMB,JD,3
,job_location,2,2,2,1.0,1.0,1.0,EMB,JD,3
,job_description,58,5,2,0.034482758620689655,0.4,0.06349206349206349,EMB,JD,4
,responsibilities,58,60,28,0.4827586206896552,0.4666666666666667,0.47457627118644075,EMB,JD,4
,requirements,72,60,46,0.6388888888888888,0.7666666666666667,0.696969696969697,EMB,JD,4
,required_education_level,56,4,4,0.07142857142857142,1.0,0.13333333333333333,EMB,JD,4
,required_major,78,8,8,0.10256410256410256,1.0,0.18604651162790695,EMB,JD,4
,required_skills,56,39,23,0.4107142857142857,0.5897435897435898,0.4842105263157895,EMB,JD,4
,salary_offer,3,3,3,1.0,1.0,1.0,EMB,JD,4
,job_location,3,3,3,1.0,1.0,1.0,EMB,JD,4
,job_description,74,8,4,0.05405405405405406,0.5,0.0975609756097561,EMB,JD,5
,responsibilities,59,85,41,0.6949152542372882,0.4823529411764706,0.5694444444444444,EMB,JD,5
,requirements,80,68,41,0.5125,0.6029411764705882,0.5540540540540541,EMB,JD,5
,required_education_level,54,7,2,0.037037037037037035,0.2857142857142857,0.06557377049180328,EMB,JD,5
,required_major,54,4,4,0.07407407407407407,1.0,0.13793103448275862,EMB,JD,5
,required_skills,75,51,26,0.3466666666666667,0.5098039215686274,0.41269841269841273,EMB,JD,5
,salary_offer,2,2,2,1.0,1.0,1.0,EMB,JD,5
,job_location,2,2,2,1.0,1.0,1.0,EMB,JD,5
,job_description,64,5,3,0.046875,0.6,0.08695652173913043,EMB,JD,6
,responsibilities,83,50,37,0.4457831325301205,0.74,0.556390977443609,EMB,JD,6
,requirements,83,58,54,0.6506024096385542,0.9310344827586207,0.7659574468085105,EMB,JD,6
,required_education_level,61,4,4,0.06557377049180328,1.0,0.12307692307692307,EMB,JD,6
,required_major,61,5,5,0.08196721311475409,1.0,0.1515151515151515,EMB,JD,6
,required_skills,96,35,29,0.3020833333333333,0.8285714285714286,0.4427480916030534,EMB,JD,6
,salary_offer,3,3,3,1.0,1.0,1.0,EMB,JD,6
,job_location,3,3,3,1.0,1.0,1.0,EMB,JD,6
,job_description,63,8,3,0.047619047619047616,0.375,0.08450704225352113,EMB,JD,7
,responsibilities,72,51,13,0.18055555555555555,0.2549019607843137,0.21138211382113817,EMB,JD,7
,requirements,63,53,42,0.6666666666666666,0.7924528301886793,0.7241379310344827,EMB,JD,7
,required_education_level,53,7,4,0.07547169811320754,0.5714285714285714,0.13333333333333333,EMB,JD,7
,required_major,53,3,3,0.05660377358490566,1.0,0.10714285714285715,EMB,JD,7
,required_skills,104,48,34,0.3269230769230769,0.7083333333333334,0.4473684210526316,EMB,JD,7
,salary_offer,3,3,3,1.0,1.0,1.0,EMB,JD,7
,job_location,2,2,2,1.0,1.0,1.0,EMB,JD,7
,job_description,60,18,2,0.03333333333333333,0.1111111111111111,0.05128205128205128,EMB,JD,8
,responsibilities,38,66,0,0.0,0.0,0.0,EMB,JD,8
,requirements,47,56,12,0.2553191489361702,0.21428571428571427,0.23300970873786409,EMB,JD,8
,required_education_level,52,5,0,0.0,0.0,0.0,EMB,JD,8
,required_major,52,5,0,0.0,0.0,0.0,EMB,JD,8
,required_skills,62,43,16,0.25806451612903225,0.37209302325581395,0.30476190476190473,EMB,JD,8
,salary_offer,2,2,2,1.0,1.0,1.0,EMB,JD,8
,job_location,3,3,3,1.0,1.0,1.0,EMB,JD,8
,job_description,34,10,7,0.20588235294117646,0.7,0.3181818181818182,EMB,JD,9
,responsibilities,34,40,34,1.0,0.85,0.9189189189189189,EMB,JD,9
,requirements,32,46,25,0.78125,0.5434782608695652,0.641025641025641,EMB,JD,9
,required_education_level,25,5,1,0.04,0.2,0.06666666666666667,EMB,JD,9
,required_major,25,3,1,0.04,0.3333333333333333,0.07142857142857142,EMB,JD,9
,required_skills,25,45,22,0.88,0.4888888888888889,0.6285714285714286,EMB,JD,9
,salary_offer,3,3,3,1.0,1.0,1.0,EMB,JD,9
,job_location,2,2,2,1.0,1.0,1.0,EMB,JD,9
